UMAP1_PC50,UMAP2_PC50,UMAP1_PC75,UMAP2_PC75,UMAP1_PC100,UMAP2_PC100,UMAP1_PC125,UMAP2_PC125,UMAP1_PC150,UMAP2_PC150,UMAP1_PC175,UMAP2_PC175
-1.9885932,-3.4145772,10.081765,14.996474,11.548526,15.983799,18.402357,12.78735,-2.5570269,-4.536464,-5.001758,-4.7834454
-3.0954747,-3.320346,11.026939,15.043192,12.596155,15.405445,19.023136,12.318684,-3.7432182,-4.3523707,-6.164643,-4.678645
-1.4162766,-5.8661504,8.777632,17.11293,10.413937,17.839687,17.694113,15.087592,-2.2668228,-6.669193,-4.200013,-6.674738
-2.2988706,-1.5293176,10.918753,13.363265,12.1509695,14.002655,18.265068,11.046081,-4.345201,-2.9144638,-6.905683,-3.5099027
-4.306425,-3.801728,12.116814,15.997113,13.664095,16.760876,20.376844,12.777031,-5.264623,-5.2549515,-7.440992,-5.913774
-3.21424,-4.3199873,10.234647,16.104828,11.847337,16.969234,18.912045,13.838237,-2.8567348,-5.638398,-4.903851,-5.888623
3.2642145,-4.100771,4.9466267,13.951422,6.352949,15.558196,13.2319,13.949424,2.0502338,-2.4918401,-0.97880024,-1.9530658
-2.3601508,-2.9763083,10.088738,14.692309,11.856981,15.539132,18.553635,12.342532,-2.6850603,-4.177807,-5.4094863,-4.6762652
-3.3199704,-2.3882265,11.650245,14.232144,13.110633,14.883887,19.310751,11.311186,-4.730132,-3.686723,-6.8724527,-4.428538
0.6100493,-1.1726986,7.978073,12.334611,9.282192,13.291075,15.196131,11.515382,-1.2052953,-1.3432872,-4.036218,-1.49452
-2.3212829,-1.3619747,10.774626,13.237332,11.81778,14.344094,17.860752,11.144197,-3.4384272,-3.2010784,-5.9572253,-3.4064631
0.22822171,-3.184996,7.725134,14.519574,9.599326,15.219421,16.187471,13.12206,-0.9579412,-3.374867,-3.6985748,-3.219062
0.44871458,-2.599082,7.504172,13.852153,8.896923,14.99211,15.709774,13.15235,-0.6351667,-2.85881,-3.235432,-2.927431
-3.054008,-4.3286858,10.476888,16.001228,12.094873,16.846582,18.64551,13.629526,-3.0487707,-5.26263,-5.307466,-5.644149
-4.2492156,-3.3694072,12.198579,15.420429,13.5719385,16.253393,20.182823,12.358033,-4.7248545,-4.6167707,-7.1283617,-5.4647975
-3.133224,-2.165196,11.755564,14.548842,13.039922,14.945807,19.30172,11.480069,-4.199082,-4.0648546,-6.806424,-4.4606915
-4.1608305,-3.2884805,12.1236725,15.2056675,13.635259,16.09965,20.237234,12.098802,-4.991183,-4.5995383,-7.3113956,-5.368573
1.9439223,-4.330532,6.289475,14.593106,7.735451,16.04223,14.556719,14.053053,0.9766095,-3.414233,-1.9822876,-2.9227924
-2.8796053,-5.7529864,10.098889,17.512833,11.752705,18.332003,19.251425,14.90434,-3.5633123,-6.6359324,-5.7742634,-6.9317937
-1.8829995,-2.0152605,9.916649,13.994531,11.339396,14.873535,17.089573,14.014417,-5.088116,-6.3833146,-5.5297594,-3.6362696
3.2451205,-4.5990415,4.67696,14.438629,6.1012797,16.117903,13.270838,14.26558,2.2847867,-2.652784,-0.89514476,-2.436898
1.9399025,-5.0441885,5.6759663,15.43166,7.3819222,16.814625,14.558933,14.936909,1.6606256,-4.0210485,-1.3090851,-3.576659
-2.1228795,-1.3905996,10.406715,13.336405,11.431157,14.425993,17.715696,11.360073,-3.3014817,-2.893143,-5.48407,-3.3126395
1.8671778,-4.468808,5.850175,15.187623,7.475167,16.303856,14.456764,14.579764,1.1234057,-3.5320241,-1.5801953,-3.2633488
2.84198,-4.9948363,5.037269,15.154521,6.3023005,16.65525,13.757635,14.8908,2.1405969,-3.399464,-0.81613046,-2.8016958
-2.7518194,-4.572741,10.184175,16.297785,11.792522,17.176764,18.749674,13.6731825,-3.1167767,-5.413511,-5.0859666,-5.777913
2.370635,-3.6700785,5.5908933,14.291168,6.927724,15.532038,13.983723,14.10857,1.3648385,-2.8801923,-1.5178322,-2.4633465
-3.557011,-2.5463684,11.301319,14.7274885,12.714898,15.266896,19.20778,11.53841,-4.317351,-3.5567427,-6.949311,-4.4633536
-3.541992,0.15728658,11.849286,12.023521,13.182358,12.939059,18.414186,9.557762,-4.2612677,-1.8722589,-7.15068,-2.6383715
-2.0743198,-6.632707,9.317779,18.236208,10.906449,18.998903,18.79278,15.863682,-2.9295776,-7.645952,-4.9799447,-7.7767067
-2.2229326,0.49773508,11.175033,11.330089,12.287569,12.171963,17.568813,9.083441,-4.517364,-1.1819563,-7.650985,-1.9050397
-3.3883224,-0.1247896,12.017258,12.507735,13.345046,13.126648,18.51949,9.92129,-4.6304955,-2.4430757,-7.378264,-3.265599
-2.4714394,-0.317262,11.139645,12.263404,12.362377,13.129044,17.917301,10.13397,-3.777765,-2.0926192,-6.479496,-2.5075023
-0.6694227,-2.0901802,8.960101,13.62393,10.4192,14.543436,16.677038,12.111382,-1.9563861,-3.1038077,-4.5645046,-3.2705212
-1.9150797,-0.4815327,10.754417,11.755449,11.825502,12.782835,17.591742,9.980894,-3.7205913,-1.4709858,-6.5769043,-1.9425472
-4.1103654,-2.7057366,12.04009,14.50473,13.586603,15.2676525,19.92095,11.543308,-5.231091,-3.943677,-7.4643006,-4.5251155
-1.0553207,0.2283301,9.85621,11.100115,10.892318,12.21109,16.29481,9.629399,-3.2096252,-0.62427986,-6.24682,-1.0976646
-5.5467587,-1.8593695,13.428438,14.473053,14.0464115,15.405661,20.132607,12.011341,-4.853977,-4.4770207,-7.326251,-5.1976233
0.25476128,-1.9737016,7.9984517,13.302033,9.401475,14.322411,15.884881,12.214786,-1.0761758,-2.4636946,-3.8048465,-2.5625515
2.664609,-4.072975,5.3823514,14.44098,6.683826,15.879842,13.458585,14.332708,1.8022057,-3.1461592,-1.0918772,-2.5751016
0.9099123,-0.8896297,7.7288094,11.937012,9.063399,12.978596,14.773402,11.255301,-1.0751761,-0.8785987,-4.0680385,-1.0730333
2.9585118,-4.342777,5.2648935,14.072951,6.1958194,15.820125,13.689901,13.754755,1.1462958,-2.5874245,-1.2686614,-2.014034
-1.4688317,0.33857635,10.276791,11.160693,11.565988,12.193009,16.833946,9.522219,-3.8481963,-0.87629426,-6.8809447,-1.4238364
-4.618825,-3.7835362,12.465907,15.938186,14.120186,16.481054,20.765812,12.209372,-5.6117487,-5.135589,-7.994658,-5.8569455
-2.6458495,-1.0103588,10.441143,12.786237,12.057681,13.606088,17.242552,10.7463665,-3.059044,-2.2204762,-6.1261506,-2.6004434
2.7037525,-4.4367614,5.051306,14.698321,6.4253073,16.100689,13.495522,14.574979,1.810519,-3.1267116,-1.0718724,-2.4807007
3.077494,-5.122209,4.775962,15.059117,5.9600983,16.669666,13.505543,15.074604,2.3181431,-3.3213964,-0.5698227,-2.5952477
-1.8581018,-4.03961,9.585754,15.578306,11.204313,16.383354,18.231886,13.458544,-2.5351095,-4.938861,-4.765185,-5.3505974
-3.3124404,-4.8175297,10.648206,16.896832,12.543433,17.480133,19.330088,13.72013,-3.9769082,-5.8068457,-6.105434,-6.293019
-0.38995343,-2.328067,8.521418,13.694931,9.965508,14.77357,16.289263,12.4967,-1.1896611,-2.9361212,-4.031765,-3.0240622
-2.7926998,-6.137884,10.178873,17.89077,11.722538,18.667702,19.432364,15.39445,-3.7602222,-7.2530556,-5.7092,-7.6299396
-1.686548,-1.1493922,10.041334,12.509951,11.391913,13.654469,17.27649,10.9089775,-3.011275,-2.160803,-5.4845986,-2.6919127
-3.3449404,-4.5344305,10.816788,16.416147,12.615729,17.113571,19.496817,13.377325,-3.9289608,-5.497781,-6.2755957,-5.9252644
-1.1545011,-3.2128837,9.1608515,14.616434,10.931904,15.795687,17.790417,12.815723,-2.3487856,-4.083369,-4.70371,-4.426552
2.4078398,-4.4679356,5.407317,14.619194,6.8305645,16.231127,13.777513,14.637977,1.6596323,-3.3322666,-1.2813452,-2.8382652
-1.4140065,-1.5828439,9.365499,13.039356,10.996962,14.042064,16.82374,11.32777,-1.9876406,-2.581422,-4.689411,-2.8165994
-1.0707843,-3.207428,9.041483,14.743751,10.678419,15.68295,17.253798,13.042201,-1.9153634,-4.264021,-4.361439,-4.5614214
2.9688962,-4.439713,5.111964,14.462796,6.3992977,16.121843,13.574452,14.414639,1.7687423,-2.9439962,-0.9434381,-2.508299
2.1474574,-4.6295447,5.6028953,14.987379,7.0539184,16.513103,14.054118,14.847684,1.5440793,-3.629554,-1.0905356,-3.126444
-3.2846122,-5.7250147,10.477286,17.704163,12.093665,18.530598,19.700136,15.044869,-4.0334415,-6.7746034,-6.1809344,-7.1976523
3.4918132,-4.154664,4.514554,14.643038,6.419328,16.386497,13.296265,14.883337,2.2385077,-3.20592,-0.6100215,-2.8948886
-2.8611958,-4.911825,10.372171,16.679861,11.924276,17.36372,19.181599,13.808926,-3.203317,-5.6505713,-5.5608883,-5.7604156
-3.667406,-0.5840253,11.434728,12.605955,12.814614,13.294349,18.56847,10.088625,-3.9784284,-2.4398932,-6.714999,-2.9880936
-2.611834,-3.7897336,10.413693,15.488274,12.067438,16.25605,18.91935,12.7821455,-2.5615442,-4.7242727,-5.072559,-5.099469
-3.7870512,-1.1657578,11.295754,13.332781,12.855843,13.837277,18.45159,10.504008,-3.571372,-3.1195128,-6.0105715,-3.7292342
-2.0921023,-3.4929338,10.142418,15.075551,11.644134,15.879692,18.464403,12.622377,-2.6892095,-4.440473,-5.258393,-4.734857
0.8584615,-2.5688045,7.3148236,13.728956,8.560978,15.000835,15.136359,13.137846,-0.009704861,-2.7115426,-2.877102,-2.74539
-3.310268,-3.2305002,11.167424,15.061996,12.754849,15.371783,19.37746,12.397455,-3.9437573,-4.021376,-6.181943,-4.8577266
-3.5545487,-3.603718,11.423289,15.734761,12.924455,16.604057,19.869024,12.6699095,-4.2001934,-4.6694613,-6.5573483,-5.301661
-6.1582246,-1.7620504,14.067516,14.465441,15.668156,14.6342125,21.278687,10.102248,-6.890501,-3.3863914,-9.592801,-4.3820715
-3.9080079,-2.5997822,12.386564,15.017531,14.09141,15.868739,20.061811,11.836819,-5.0206246,-4.303042,-7.852784,-5.184178
1.2099308,-2.7026906,6.9777074,13.608455,8.213705,14.793437,15.014265,12.988702,0.06093354,-2.5473976,-2.6859245,-2.374597
-0.76604027,-1.2459972,9.239279,12.867723,10.388841,13.89492,16.535643,11.283042,-2.0219376,-2.1908224,-4.7960258,-2.5000622
-1.2442092,-2.9018931,9.149347,13.953063,10.9093075,15.125274,17.715868,12.382105,-2.115447,-3.4633255,-4.604174,-3.8702757
-0.95843756,-2.6442854,9.342907,13.864155,11.132494,15.020545,17.3517,12.197381,-2.4113183,-3.4031205,-4.950079,-3.6452749
2.012751,-3.7656183,6.264922,14.367877,7.301198,15.65757,14.018398,13.473561,1.0270244,-2.9906664,-1.9018452,-2.2915914
-6.7352924,-1.1937153,14.7878685,13.895324,15.892227,13.88396,21.38473,9.544212,-7.2941284,-2.933841,-9.948263,-3.6548207
2.325692,-3.9558992,5.528164,14.335885,6.870733,15.670426,14.1336355,13.856553,1.2741051,-2.6779366,-1.8234574,-2.4591444
-4.382702,-1.1634036,12.415876,13.160105,13.732387,13.786751,19.299679,9.92823,-4.9400754,-2.5829463,-7.661126,-3.26788
-2.3850155,-5.2828197,9.739913,17.295372,11.461482,17.952415,18.884228,14.6877165,-2.6439693,-6.5535736,-4.849225,-6.6825027
-2.6432376,-2.9916425,10.825375,14.811788,12.26865,15.615954,18.516788,12.297777,-3.477357,-4.129859,-5.748297,-4.656793
-2.1504977,-4.2546077,9.907323,15.770966,11.718462,16.295057,18.115667,13.238275,-2.658164,-4.8635774,-4.895489,-5.111664
-1.0132968,-2.799363,9.115247,14.317024,10.456527,15.118091,16.993547,12.625923,-1.8311259,-3.736179,-4.407767,-3.8974466
2.168419,-3.9289856,6.0157313,14.226041,7.5162663,15.650896,14.4521475,14.01713,0.9749081,-3.0002716,-1.8536603,-2.905946
0.30107304,-2.2024903,7.892799,13.4837885,9.240015,14.4967575,15.543998,12.615313,-0.8660966,-2.6091254,-3.6060722,-2.5552318
-1.1012053,-1.3276281,9.519685,13.042927,10.878011,13.869243,16.864204,11.41816,-2.4348555,-2.3238506,-5.0797663,-2.8215318
-1.8892022,-0.7593937,10.837868,12.487519,11.601023,13.435209,17.519005,10.439371,-3.517546,-2.1739728,-6.261185,-2.7106767
1.7586031,-4.962047,6.051314,15.377725,7.569145,16.615234,14.694735,14.935366,1.1980042,-3.8732688,-1.4814854,-3.4827812
1.613031,-2.298609,6.9777107,13.400433,8.132107,14.846336,14.756628,13.073876,0.101213895,-2.426226,-2.7954745,-2.419515
-2.055641,-1.7776476,10.045508,13.486609,11.378626,14.554877,17.528849,11.568485,-2.8650768,-2.914396,-5.4978776,-3.2184298
-1.9415818,-3.2276876,9.934289,14.735842,11.28909,15.769496,17.95651,12.568852,-2.3914905,-4.254712,-4.6796994,-4.3877206
-2.8121862,-3.0564802,11.324983,15.02848,13.076934,15.890135,19.559443,12.201742,-3.2394686,-4.4414372,-5.805434,-4.8887157
-5.174433,-1.7790918,13.308302,14.324536,14.736923,14.950839,20.970526,10.821349,-6.0258718,-3.8041537,-8.566916,-4.7118416
-2.1779675,-6.58881,9.236874,17.959837,10.787099,18.92315,18.579035,15.788199,-2.7972295,-7.4609094,-4.846763,-7.614372
-3.0099752,-2.9971607,10.744768,14.624531,12.07527,15.235287,18.207506,12.135932,-3.3229606,-3.928961,-5.7371445,-4.256319
0.48816556,-1.8395945,7.892582,12.879053,9.160953,13.906806,15.385826,11.884702,-0.9709502,-1.9476447,-3.8629088,-1.8690164
-3.2524571,-0.8376389,10.618829,13.12044,11.938205,14.338231,17.731441,11.462429,-3.019562,-3.006361,-5.5635076,-3.6032526
-6.5141754,-1.448209,14.5124445,14.214613,15.75459,14.20716,21.415882,9.769481,-7.1233273,-3.1676693,-9.815476,-4.075326
-3.5192988,-3.3721092,11.462245,15.358671,12.840063,15.959394,19.63253,12.323921,-3.909265,-4.4040265,-6.4963856,-4.9684453
-4.2639265,-2.441138,12.343474,14.59889,13.975189,15.161433,19.990479,11.165582,-5.4759536,-3.921884,-7.85897,-4.395879
-1.6407865,-4.5926385,9.246816,15.926565,10.912093,16.92648,18.192366,13.907784,-2.3337538,-5.512419,-4.392846,-5.790438
1.3561773,-2.2345858,7.0022316,13.490349,8.231337,14.467062,14.733988,12.912089,-0.055708505,-2.2399552,-2.699872,-2.2544036
-1.7090852,-3.9043238,9.296734,15.490854,11.200325,16.142519,18.007338,13.16951,-2.951513,-4.8722315,-5.4127803,-5.1301923
-3.50495,-3.7286851,11.247876,15.56642,12.646621,16.422577,19.579727,12.763885,-3.7445874,-4.643675,-6.23344,-5.144735
-0.9516538,-1.9503047,8.988839,13.6530905,10.433884,14.630024,16.634806,12.157929,-1.7919289,-3.017349,-4.436316,-3.121489
1.4108891,-2.6902828,6.886524,13.56335,8.245742,15.027154,14.896587,13.221408,0.09785392,-2.7227116,-2.7397025,-2.7591126
1.1556548,-1.7904551,7.200807,13.035365,8.512559,14.077218,14.805335,12.376045,-0.44777724,-1.7837144,-3.2097738,-1.7409098
2.0287635,-3.4955266,6.021275,13.87417,7.4324403,15.48494,13.998261,13.434394,0.83106464,-2.2051046,-2.0657754,-2.0214436
-1.3134285,-5.8725553,8.507909,17.311085,10.053856,18.065613,17.742445,15.432381,-2.0873413,-6.9798937,-4.1437225,-7.014135
-2.9709437,0.10842435,11.528185,12.142369,12.223625,12.910067,18.157043,9.851044,-3.78869,-1.8445328,-6.888014,-2.3638027
1.6263756,-1.6371096,7.0606866,12.495348,8.089974,13.686395,14.422698,11.939703,-0.062206335,-1.4381055,-3.1938226,-1.3427612
-3.66958,-2.4459553,11.406755,13.881592,12.855186,14.691755,19.001688,11.10434,-4.214308,-3.106931,-6.925388,-3.4738681
-0.5764102,-0.17984675,9.391465,11.527264,10.573113,12.612193,16.09734,10.105496,-2.6930118,-0.9489735,-5.7709155,-1.3924704
1.284876,-2.0631356,7.1593366,13.004225,8.36482,14.165121,15.270708,12.2452135,-0.67953426,-2.053749,-3.6665373,-1.9595584
3.4103553,-4.738392,4.5793486,14.306679,5.881991,15.888464,12.973996,14.384091,2.2808905,-2.6175256,-0.5642612,-2.1691713
2.3172078,-4.9555264,5.4633017,14.764007,7.15318,16.153206,14.324938,14.734801,1.3348284,-3.6506424,-1.7227367,-3.0150874
-1.1907623,-2.1182928,9.177078,13.751579,10.880659,14.921535,17.187279,12.201699,-2.2084339,-3.5352194,-4.713391,-3.5985038
-4.453603,-2.5121722,12.477986,14.698265,14.004589,14.915258,20.126757,11.094438,-5.2955723,-3.6226091,-7.9495316,-4.4294233
-3.6510017,-0.61473435,11.223934,12.962216,13.064977,13.566171,18.343786,10.425444,-3.8057208,-2.7062573,-6.4243646,-2.9879594
-0.45451248,-0.09754323,9.171528,11.440653,10.385657,12.421058,15.769441,10.181151,-2.4980679,-0.68476665,-5.644169,-0.9255274
0.6007385,-2.2010245,7.855856,13.185542,8.957771,14.118544,15.254197,12.173038,-0.80069786,-2.2178679,-3.5712268,-2.1381466
-3.2601867,-2.5299451,11.068938,14.447188,12.700496,14.981258,19.06735,11.684159,-4.1488786,-3.8522305,-6.5898104,-4.3207803
-2.9003203,-2.6285014,10.588111,14.357318,12.285202,15.054236,18.459656,11.656515,-3.2538466,-3.722771,-5.779668,-3.914715
-2.5298905,-4.9591227,10.119982,16.525618,11.648783,17.451262,18.95091,14.050694,-3.0373044,-5.8215594,-5.386244,-6.305555
-2.5755227,-2.2161283,10.980815,13.871943,12.395327,14.694272,18.403921,11.429812,-3.7802196,-3.293586,-6.3740735,-3.6309025
0.6096064,-2.4153762,7.772315,13.467699,8.953375,14.564616,15.428019,12.655241,-0.6843443,-2.623799,-3.4796627,-2.5463076
0.590316,-3.285474,7.549019,14.490341,9.0525,15.348371,15.661248,13.377276,-0.43064228,-3.2994096,-3.195697,-3.0624957
-1.3761854,-1.826184,9.672968,13.592822,11.1914425,14.626455,17.326982,11.727245,-2.715493,-3.3024158,-5.390239,-3.4380708
-0.5306358,-4.9968333,7.912762,16.033005,9.283113,17.050034,16.332512,14.830093,0.6533223,-4.3247313,-2.1497438,-3.8007598
-1.6554482,-0.9093647,9.716323,12.773272,11.222376,13.678884,16.766367,11.237803,-2.1980891,-2.4501216,-5.0148377,-2.8640056
1.2426817,-1.6126709,7.3769593,12.8638315,8.591307,13.6397,14.787748,12.30637,-0.58002317,-1.4904776,-3.4224508,-1.644101
-1.1458486,-3.0860076,9.141197,14.844474,10.909512,15.766145,17.287956,13.203208,-2.057502,-4.6933594,-5.10237,-4.7478642
1.6375719,-4.984312,6.027939,15.36404,7.7351003,16.630825,14.762454,14.815109,1.1509379,-3.934635,-1.7043563,-3.4737313
2.691377,-4.9735208,4.966518,14.991479,6.576957,16.64824,13.419296,14.566793,2.1756082,-3.2881916,-0.7923762,-2.825972
-1.2198665,-5.1396313,8.836055,16.687319,10.537141,17.518738,17.635153,14.698741,-2.2351704,-6.1656013,-4.2739816,-6.224595
-3.0519009,-2.7047496,10.983326,14.656767,12.547237,15.246311,18.874159,12.002215,-3.793781,-3.926928,-6.302396,-4.2907286
-6.345916,-1.0486039,14.429507,13.71329,15.445924,13.6722765,20.893337,9.345145,-7.0204597,-2.9614453,-9.400254,-3.432285
1.2514197,-4.2840915,6.5435414,15.151572,8.085917,16.276184,15.184968,14.572995,0.5091301,-3.9211044,-2.2106063,-3.6018457
-1.2049859,-2.8220155,9.286665,14.461411,10.874162,15.436926,17.461693,12.814454,-1.9980361,-4.0713625,-4.5342464,-4.205838
-5.1203885,-2.6617782,13.155923,14.905702,14.54608,15.747173,20.462976,11.506392,-5.6979775,-4.1802154,-8.269303,-5.219046
-5.009217,-2.2013931,13.083884,14.390662,14.517293,14.819492,20.54183,10.854438,-5.9700723,-3.4824688,-8.4167595,-4.4881825
-3.0414703,-0.49783278,11.1562195,12.515906,12.357815,13.224046,17.69547,10.53797,-3.2649102,-2.5360827,-6.2244606,-2.6668577
-5.2690463,-1.7737607,13.40628,14.360814,14.724615,14.729291,20.638643,10.564818,-6.0238905,-3.3122063,-8.589827,-4.034295
-2.6335604,-0.34840232,11.083154,12.600857,12.110406,13.37452,18.06216,10.357115,-3.8843448,-2.3808048,-6.5581393,-2.4802263
-0.2392621,-3.4652603,8.266375,14.81632,9.714466,15.779694,16.415895,13.606819,-0.97164035,-4.0600905,-3.4811473,-3.9614613
-1.6940727,-4.5295315,9.431258,15.972938,11.071688,16.803455,18.245579,13.91356,-2.3201444,-5.3959894,-4.5028453,-5.6012845
-0.39535475,-3.2481165,8.357312,14.524833,9.815208,15.495194,16.586035,13.138802,-1.3876556,-3.7375195,-3.9092708,-3.7556293
-2.8621857,-5.286842,10.553974,17.127565,12.024918,17.870903,19.48208,14.205273,-3.9435704,-6.3037953,-6.124545,-6.6820407
-2.0511413,-5.85476,9.442888,17.319563,10.991708,18.107805,18.557858,14.573629,-2.489867,-6.5385666,-4.635805,-6.742571
1.593607,-2.341987,6.7099967,13.233106,8.128618,14.815421,14.477202,12.919414,0.13887559,-2.366295,-2.6963773,-2.266433
-3.2806149,-5.2239532,10.360903,17.343872,11.934404,17.955301,19.682146,14.319542,-4.1258674,-6.3060904,-6.270996,-6.3186936
-2.7048407,-3.0226235,10.551852,14.857775,12.203951,15.83107,18.628338,12.293805,-3.4639816,-4.4812093,-5.7230153,-4.615542
-0.42288575,-1.2274303,8.7729645,12.7249365,10.084483,13.729107,16.193674,11.407967,-1.8645098,-2.0139382,-4.627086,-2.2142768
-6.172931,-1.0314062,14.212973,13.815741,15.189773,13.806497,20.710577,9.527766,-6.635615,-2.532705,-9.257073,-3.6242576
-1.3117852,-0.027955042,10.037357,11.519934,11.133773,12.665285,16.616016,9.928285,-3.4447784,-0.91218936,-6.4632845,-1.5195048
-0.07922931,-0.50421363,8.518304,11.7945,9.72684,12.951987,15.497261,10.748995,-1.6130586,-0.98626566,-4.6411686,-1.2787205
-2.9200137,-0.41142046,11.436674,12.337171,12.742961,12.994065,18.161566,10.062164,-4.072983,-2.1359053,-6.561963,-2.6319826
-1.3609717,-5.1606836,9.033205,16.68998,10.895529,17.821812,17.985876,14.568136,-2.3798566,-6.294046,-4.5528183,-6.3908367
-2.2461164,-1.4034516,10.646954,13.289742,11.716498,14.186628,17.955078,11.121003,-3.6136758,-2.8840435,-5.7707767,-3.2713406
-1.8428257,-1.5705601,10.677048,13.735566,12.285496,14.53559,18.277266,11.295898,-3.6973166,-3.330251,-6.3140583,-3.8651433
-2.1038773,-2.0264485,10.138095,14.898558,11.708987,15.303839,19.120434,13.24788,-3.0917523,-4.8731966,-5.4994855,-5.5936804
-0.5598794,0.12696944,9.504761,11.1906,10.692384,12.344751,15.8960285,9.788538,-2.9473517,-0.48223203,-6.0266356,-0.95140696
1.4214218,-2.4282942,6.991243,13.580657,8.347543,14.861323,14.950195,12.940999,-0.04217129,-2.4885802,-2.8410401,-2.3748515
-3.805364,-0.08520491,11.588488,12.462681,14.5896845,17.098848,21.407686,12.679383,-3.289263,-2.6563356,-6.252026,-3.0447137
-3.3864086,-4.060975,10.086843,16.810736,12.157779,17.15111,19.372337,13.746126,-3.972599,-5.590879,-6.608637,-5.9778175
2.5876203,-4.6397595,5.3260493,14.971283,6.821087,16.704714,13.74598,14.5782175,1.746694,-3.3070576,-1.2371743,-2.9741428
-1.7720084,-5.2679987,9.277989,16.972538,10.835363,17.76486,18.193403,14.683285,-2.7510278,-6.5935907,-4.733562,-6.5408406
-1.000653,0.29618847,9.878379,11.137761,11.028469,12.089546,16.366476,9.681506,-3.2280228,-0.6407074,-6.487665,-1.0494899
-1.8487316,-5.1478286,9.209853,16.65975,10.699504,17.689825,18.233543,14.890754,-2.6614158,-6.414791,-4.9779844,-6.6333337
-0.53887844,0.3683452,9.48889,10.990949,10.633898,11.952233,15.913485,9.6070175,-3.0303073,-0.34150013,-6.089924,-0.9459664
